gene_symbol,uniprot_id,interaction_claim_source,drug_name,chembl_id,CID
TRPV1,Q8NER1,TTD,MAVATREP,CHEMBL2364618,17751090
TRPV1,Q8NER1,GuideToPharmacology,AZD1386,CHEMBL3545039,24752296
TRPV1,Q8NER1,ChemblInteractions,AZD1386,CHEMBL3545039,24752296
TRPV1,Q8NER1,DTC,FERRUGINENE B,CHEMBL1775032,52951887
TRPV1,Q8NER1,DTC,NOBILAMIDE B,CHEMBL1784750,53257733
ACVR1C,Q8NER5,GuideToPharmacology,SB-431542,CHEMBL440084,4521392
KMT2C,Q8NEZ4,CIViC,ANASTROZOLE,CHEMBL1399,2187
KMT2C,Q8NEZ4,CIViC,LETROZOLE,CHEMBL1444,3902
KMT2C,Q8NEZ4,CIViC,EXEMESTANE,CHEMBL1200374,60198
DOCK8,Q8NF50,PharmGKB,GEMCITABINE,CHEMBL888,60750
ANKK1,Q8NFD2,PharmGKB,BUPROPION,CHEMBL894,444
ANKK1,Q8NFD2,PharmGKB,ALCOHOL,CHEMBL545,702
ANKK1,Q8NFD2,PharmGKB,DISULFIRAM,CHEMBL964,3117
ANKK1,Q8NFD2,PharmGKB,HALOPERIDOL,CHEMBL54,3559
ANKK1,Q8NFD2,PharmGKB,METHADONE,CHEMBL651,4095
ANKK1,Q8NFD2,PharmGKB,NEMONAPRIDE,CHEMBL20734,4452
ANKK1,Q8NFD2,PharmGKB,PROCHLORPERAZINE,CHEMBL728,4917
ANKK1,Q8NFD2,PharmGKB,RISPERIDONE,CHEMBL85,5073
ANKK1,Q8NFD2,PharmGKB,ARIPIPRAZOLE,CHEMBL1112,60795
ANKK1,Q8NFD2,PharmGKB,NICOTINE,CHEMBL3,89594
ANKK1,Q8NFD2,PharmGKB,CLOZAPINE,CHEMBL42,135398737
ANKK1,Q8NFD2,PharmGKB,OLANZAPINE,CHEMBL715,135398745
FLCN,Q8NFG4,CIViC,EVEROLIMUS,CHEMBL1908360,6442177
GJC3,Q8NFK1,GuideToPharmacology,OCTANOL,CHEMBL26215,957
GJC3,Q8NFK1,GuideToPharmacology,CARBENOXOLONE,CHEMBL499915,636403
NBEA,Q8NFP9,PharmGKB,METFORMIN,CHEMBL1431,4091
DNER,Q8NFT8,TTD,BIRABRESIB,CHEMBL3581647,9936746
DNER,Q8NFT8,TTD,MOLIBRESIB,CHEMBL1232461,46943432
DNER,Q8NFT8,TTD,MIVEBRESIB,CHEMBL3987016,71600087
DNER,Q8NFT8,TTD,ALOBRESIB,CHEMBL3982690,86281210
DNER,Q8NFT8,TTD,BMS-986158,CHEMBL4297458,118196485
COL22A1,Q8NFW1,PharmGKB,ALBUTEROL,CHEMBL714,2083
PGR,Q8NG45,PharmGKB,ANASTROZOLE,CHEMBL1399,2187
PGR,Q8NG45,ClearityFoundationBiomarkers,ANASTROZOLE,CHEMBL1399,2187
PGR,Q8NG45,FDA,ANASTROZOLE,CHEMBL1399,2187
PGR,Q8NG45,ClearityFoundationBiomarkers,LETROZOLE,CHEMBL1444,3902
PGR,Q8NG45,FDA,LETROZOLE,CHEMBL1444,3902
PGR,Q8NG45,PharmGKB,LETROZOLE,CHEMBL1444,3902
PGR,Q8NG45,ChemblInteractions,NORETHINDRONE ACETATE,CHEMBL1201146,5832
PGR,Q8NG45,TdgClinicalTrial,PROGESTERONE,CHEMBL103,5994
PGR,Q8NG45,TEND,PROGESTERONE,CHEMBL103,5994
PGR,Q8NG45,ChemblInteractions,PROGESTERONE,CHEMBL103,5994
PGR,Q8NG45,GuideToPharmacology,PROGESTERONE,CHEMBL103,5994
PGR,Q8NG45,DTC,PROGESTERONE,CHEMBL103,5994
PGR,Q8NG45,TTD,PROGESTERONE,CHEMBL103,5994
PGR,Q8NG45,TdgClinicalTrial,PROGESTERONE,CHEMBL103,5994
PGR,Q8NG45,TdgClinicalTrial,NORETHINDRONE,CHEMBL1162,6230
PGR,Q8NG45,TdgClinicalTrial,NORETHINDRONE,CHEMBL1162,6230
PGR,Q8NG45,TEND,NORETHINDRONE,CHEMBL1162,6230
PGR,Q8NG45,GuideToPharmacology,NORETHINDRONE,CHEMBL1162,6230
PGR,Q8NG45,TTD,NORETHINDRONE,CHEMBL1162,6230
PGR,Q8NG45,ChemblInteractions,NORETHINDRONE,CHEMBL1162,6230
PGR,Q8NG45,ChemblInteractions,NORETHYNODREL,CHEMBL1387,6231
PGR,Q8NG45,NCI,MEDROXYPROGESTERONE ACETATE,CHEMBL717,6279
PGR,Q8NG45,ChemblInteractions,MEDROXYPROGESTERONE ACETATE,CHEMBL717,6279
PGR,Q8NG45,GuideToPharmacology,MEDROXYPROGESTERONE ACETATE,CHEMBL717,6279
PGR,Q8NG45,TTD,MEDROXYPROGESTERONE ACETATE,CHEMBL717,6279
PGR,Q8NG45,TEND,DYDROGESTERONE,CHEMBL1200853,9051
PGR,Q8NG45,ChemblInteractions,DYDROGESTERONE,CHEMBL1200853,9051
PGR,Q8NG45,TdgClinicalTrial,DYDROGESTERONE,CHEMBL1200853,9051
PGR,Q8NG45,GuideToPharmacology,DYDROGESTERONE,CHEMBL1200853,9051
PGR,Q8NG45,TTD,DYDROGESTERONE,CHEMBL1200853,9051
PGR,Q8NG45,ChemblInteractions,ETHYNODIOL DIACETATE,CHEMBL1200624,9270
PGR,Q8NG45,ChemblInteractions,MEGESTROL ACETATE,CHEMBL1201139,11683
PGR,Q8NG45,ChemblInteractions,LEVONORGESTREL,CHEMBL1389,13109
PGR,Q8NG45,TdgClinicalTrial,LEVONORGESTREL,CHEMBL1389,13109
PGR,Q8NG45,GuideToPharmacology,LEVONORGESTREL,CHEMBL1389,13109
PGR,Q8NG45,TTD,LEVONORGESTREL,CHEMBL1389,13109
PGR,Q8NG45,TEND,LEVONORGESTREL,CHEMBL1389,13109
PGR,Q8NG45,ChemblInteractions,DANAZOL,CHEMBL1479,28417
PGR,Q8NG45,GuideToPharmacology,PROMEGESTONE,CHEMBL196003,36709
PGR,Q8NG45,TEND,DESOGESTREL,CHEMBL1533,40973
PGR,Q8NG45,TTD,DESOGESTREL,CHEMBL1533,40973
PGR,Q8NG45,TdgClinicalTrial,DESOGESTREL,CHEMBL1533,40973
PGR,Q8NG45,ChemblInteractions,DESOGESTREL,CHEMBL1533,40973
PGR,Q8NG45,TEND,MIFEPRISTONE,CHEMBL1276308,55245
PGR,Q8NG45,ChemblInteractions,MIFEPRISTONE,CHEMBL1276308,55245
PGR,Q8NG45,TdgClinicalTrial,MIFEPRISTONE,CHEMBL1276308,55245
PGR,Q8NG45,GuideToPharmacology,MIFEPRISTONE,CHEMBL1276308,55245
PGR,Q8NG45,FDA,EXEMESTANE,CHEMBL1200374,60198
PGR,Q8NG45,PharmGKB,EXEMESTANE,CHEMBL1200374,60198
PGR,Q8NG45,TdgClinicalTrial,DIENOGEST,CHEMBL1201864,68861
PGR,Q8NG45,ChemblInteractions,DROSPIRENONE,CHEMBL1509,68873
PGR,Q8NG45,TdgClinicalTrial,DROSPIRENONE,CHEMBL1509,68873
PGR,Q8NG45,TEND,DROSPIRENONE,CHEMBL1509,68873
PGR,Q8NG45,PharmGKB,FULVESTRANT,CHEMBL1358,104741
PGR,Q8NG45,FDA,FULVESTRANT,CHEMBL1358,104741
PGR,Q8NG45,ChemblInteractions,ULIPRISTAL ACETATE,CHEMBL260538,130904
PGR,Q8NG45,PharmGKB,DOCETAXEL,CHEMBL92,148124
PGR,Q8NG45,FDA,DOCETAXEL,CHEMBL92,148124
PGR,Q8NG45,TTD,TOSAGESTIN,CHEMBL2107658,159355
PGR,Q8NG45,ChemblInteractions,HYDROXYPROGESTERONE CAPROATE,CHEMBL1200848,169870
PGR,Q8NG45,FDA,LAPATINIB,CHEMBL554,208908
PGR,Q8NG45,PharmGKB,LAPATINIB,CHEMBL554,208908
PGR,Q8NG45,PharmGKB,TAMOXIFEN,CHEMBL83,2733526
PGR,Q8NG45,NCI,TAMOXIFEN,CHEMBL83,2733526
PGR,Q8NG45,ClearityFoundationBiomarkers,TAMOXIFEN,CHEMBL83,2733526
PGR,Q8NG45,FDA,TAMOXIFEN,CHEMBL83,2733526
PGR,Q8NG45,NCI,TOREMIFENE,CHEMBL1655,3005573
PGR,Q8NG45,TdgClinicalTrial,GESTODENE,CHEMBL1213583,3033968
PGR,Q8NG45,GuideToPharmacology,TANAPROGET,CHEMBL539163,4369524
PGR,Q8NG45,GuideToPharmacology,BUDESONIDE,CHEMBL1370,5281004
PGR,Q8NG45,FDA,GOSERELIN,CHEMBL1201247,5311128
PGR,Q8NG45,PharmGKB,GOSERELIN,CHEMBL1201247,5311128
PGR,Q8NG45,ChemblInteractions,ONAPRISTONE,CHEMBL1908373,5311505
PGR,Q8NG45,TTD,ONAPRISTONE,CHEMBL1908373,5311505
PGR,Q8NG45,GuideToPharmacology,ONAPRISTONE,CHEMBL1908373,5311505
PGR,Q8NG45,PharmGKB,PALBOCICLIB,CHEMBL189963,5330286
PGR,Q8NG45,PharmGKB,IXABEPILONE,CHEMBL1201752,6445540
PGR,Q8NG45,FDA,IXABEPILONE,CHEMBL1201752,6445540
PGR,Q8NG45,TTD,NORGESTIMATE,CHEMBL1200934,6540478
PGR,Q8NG45,ChemblInteractions,NORGESTIMATE,CHEMBL1200934,6540478
PGR,Q8NG45,TdgClinicalTrial,NORGESTIMATE,CHEMBL1200934,6540478
PGR,Q8NG45,TEND,NORGESTIMATE,CHEMBL1200934,6540478
PGR,Q8NG45,TdgClinicalTrial,ETONOGESTREL,CHEMBL1531,6917715
PGR,Q8NG45,ChemblInteractions,ETONOGESTREL,CHEMBL1531,6917715
PGR,Q8NG45,TEND,ETONOGESTREL,CHEMBL1531,6917715
PGR,Q8NG45,TTD,ETONOGESTREL,CHEMBL1531,6917715
PGR,Q8NG45,ChemblInteractions,LONAPRISAN,CHEMBL146032,6918548
PGR,Q8NG45,TdgClinicalTrial,NORELGESTROMIN,CHEMBL1200807,9568628
PGR,Q8NG45,ChemblInteractions,NORELGESTROMIN,CHEMBL1200807,9568628
PGR,Q8NG45,GuideToPharmacology,ASOPRISNIL,CHEMBL267431,9577221
PGR,Q8NG45,ChemblInteractions,ASOPRISNIL,CHEMBL267431,9577221
PGR,Q8NG45,ChemblInteractions,TELAPRISTONE ACETATE,CHEMBL2105694,9806190
PGR,Q8NG45,PharmGKB,NERATINIB,CHEMBL180022,9915743
PGR,Q8NG45,FDA,NERATINIB,CHEMBL180022,9915743
PGR,Q8NG45,PharmGKB,ERIBULIN,CHEMBL1683590,11354606
PGR,Q8NG45,FDA,ERIBULIN,CHEMBL1683590,11354606
PGR,Q8NG45,GuideToPharmacology,CHEMBL407848,CHEMBL407848,11543746
PGR,Q8NG45,TEND,ULIPRISTAL,CHEMBL2103846,13559281
PGR,Q8NG45,TdgClinicalTrial,ULIPRISTAL,CHEMBL2103846,13559281
PGR,Q8NG45,TTD,ULIPRISTAL,CHEMBL2103846,13559281
PGR,Q8NG45,ChemblInteractions,ULIPRISTAL,CHEMBL2103846,13559281
PGR,Q8NG45,TdgClinicalTrial,NORGESTREL,CHEMBL2107797,16051930
PGR,Q8NG45,TEND,NORGESTREL,CHEMBL2107797,16051930
PGR,Q8NG45,ChemblInteractions,NORGESTREL,CHEMBL2107797,16051930
PGR,Q8NG45,PharmGKB,OLAPARIB,CHEMBL521686,23725625
PGR,Q8NG45,FDA,OLAPARIB,CHEMBL521686,23725625
PGR,Q8NG45,FDA,RIBOCICLIB,CHEMBL3545110,44631912
PGR,Q8NG45,PharmGKB,RIBOCICLIB,CHEMBL3545110,44631912
PGR,Q8NG45,PharmGKB,ABEMACICLIB,CHEMBL3301610,46220502
PGR,Q8NG45,TTD,VILAPRISAN,CHEMBL3989936,50915138
PGR,Q8NG45,DTC,CHEMBL2059711,CHEMBL2059711,70690607
OR52E2,Q8NGJ4,PharmGKB,LITHIUM,CHEMBL2146126,3028194
OR52J3,Q8NH60,PharmGKB,LITHIUM,CHEMBL2146126,3028194
TPCN2,Q8NHX9,GuideToPharmacology,VERAPAMIL,CHEMBL6966,2520
COP1,Q8NHY2,TTD,FLECAINIDE,CHEMBL652,3356
COP1,Q8NHY2,TTD,PROCAINAMIDE,CHEMBL640,4913
COP1,Q8NHY2,TTD,PROPAFENONE,CHEMBL631,4932
COP1,Q8NHY2,TTD,TOCAINIDE,CHEMBL1762,38945
COP1,Q8NHY2,TTD,QUININE,CHEMBL170,3034034
KCNG3,Q8TAE7,ChemblInteractions,DALFAMPRIDINE,CHEMBL284348,1727
KCNG3,Q8TAE7,ChemblInteractions,GUANIDINE HYDROCHLORIDE,CHEMBL1200728,5742
KCNG3,Q8TAE7,ChemblInteractions,TEDISAMIL,CHEMBL2111110,65825
KCNG3,Q8TAE7,ChemblInteractions,NERISPIRDINE,CHEMBL2107762,3081185
NUBPL,Q8TB37,PharmGKB,ILOPERIDONE,CHEMBL14376,71360
DEPTOR,Q8TB45,MyCancerGenome,AZD-8055,CHEMBL1801204,25262965
DEPTOR,Q8TB45,MyCancerGenome,SAPANISERTIB,CHEMBL3545097,45375953
DEPTOR,Q8TB45,MyCancerGenome,OSI-027,CHEMBL3120215,135398516
TMEM167A,Q8TBQ9,PharmGKB,FLUOROURACIL,CHEMBL185,3385
SLC22A8,Q8TCC7,ChemblInteractions,PROBENECID,CHEMBL897,4911
SLC22A8,Q8TCC7,TEND,PROBENECID,CHEMBL897,4911
SLC22A8,Q8TCC7,TdgClinicalTrial,PROBENECID,CHEMBL897,4911
SLC22A8,Q8TCC7,TTD,PROBENECID,CHEMBL897,4911
SLC22A8,Q8TCC7,DTC,PROBENECID,CHEMBL897,4911
SLC22A8,Q8TCC7,DTC,BENZYLPENICILLIN,CHEMBL29,5904
SLC22A8,Q8TCC7,GuideToPharmacology,CEPHALOTHIN,CHEMBL617,6024
SLC22A8,Q8TCC7,DTC,OXACILLIN,CHEMBL819,6196
SLC22A8,Q8TCC7,DTC,DICLOXACILLIN,CHEMBL893,18381
SLC22A8,Q8TCC7,PharmGKB,ZIDOVUDINE,CHEMBL129,35370
SLC22A8,Q8TCC7,DTC,CEFACLOR,CHEMBL680,51039
SLC22A8,Q8TCC7,PharmGKB,PRAVASTATIN,CHEMBL1144,54687
SLC22A8,Q8TCC7,PharmGKB,METHOTREXATE,CHEMBL34259,126941
SLC22A8,Q8TCC7,PharmGKB,CEFOTAXIME,CHEMBL1730,5742673
SLC22A8,Q8TCC7,ChemblInteractions,PRATOSARTAN,CHEMBL41194,9802561
SLC22A8,Q8TCC7,PharmGKB,RUCAPARIB,CHEMBL1173055,9931954
SLC22A8,Q8TCC7,TTD,FLUORESCEIN,CHEMBL4297067,58989134
NT5C,Q8TCD5,PharmGKB,LAMIVUDINE,CHEMBL141,3877
NT5C,Q8TCD5,PharmGKB,GEMCITABINE,CHEMBL888,60750
CIP2A,Q8TCG1,CIViC,GEMCITABINE,CHEMBL888,60750
PI4K2B,Q8TCG2,GuideToPharmacology,ADENOSINE,CHEMBL477,60961
PHOSPHO1,Q8TCT1,DTC,EBSELEN,CHEMBL51085,3194
PHOSPHO1,Q8TCT1,DTC,LANSOPRAZOLE,CHEMBL480,3883
GRIN3A,Q8TCU5,TEND,FELBAMATE,CHEMBL1094,3331
GRIN3A,Q8TCU5,TdgClinicalTrial,FELBAMATE,CHEMBL1094,3331
GRIN3A,Q8TCU5,ChemblInteractions,FELBAMATE,CHEMBL1094,3331
GRIN3A,Q8TCU5,TdgClinicalTrial,KETAMINE,CHEMBL742,3821
GRIN3A,Q8TCU5,TEND,KETAMINE,CHEMBL742,3821
GRIN3A,Q8TCU5,TdgClinicalTrial,MEMANTINE,CHEMBL807,4054
GRIN3A,Q8TCU5,TEND,MEMANTINE,CHEMBL807,4054
GRIN3A,Q8TCU5,TEND,ORPHENADRINE,CHEMBL900,4601
GRIN3A,Q8TCU5,TdgClinicalTrial,ORPHENADRINE,CHEMBL900,4601
GRIN3A,Q8TCU5,ChemblInteractions,ORPHENADRINE HYDROCHLORIDE,CHEMBL1201023,9568
GRIN3A,Q8TCU5,ChemblInteractions,KETAMINE HYDROCHLORIDE,CHEMBL1714,15851
GRIN3A,Q8TCU5,ChemblInteractions,AMANTADINE HYDROCHLORIDE,CHEMBL1569,64150
GRIN3A,Q8TCU5,TdgClinicalTrial,ACAMPROSATE,CHEMBL1201293,71158
GRIN3A,Q8TCU5,ChemblInteractions,ORPHENADRINE CITRATE,CHEMBL1200395,83823
GRIN3A,Q8TCU5,PharmGKB,NICOTINE,CHEMBL3,89594
GRIN3A,Q8TCU5,TdgClinicalTrial,DEXANABINOL,CHEMBL334533,107778
GRIN3A,Q8TCU5,ChemblInteractions,ACAMPROSATE CALCIUM,CHEMBL2068724,155434
GRIN3A,Q8TCU5,ChemblInteractions,DELUCEMINE,CHEMBL2110814,156421
GRIN3A,Q8TCU5,ChemblInteractions,AV-101,CHEMBL3545351,173480
GRIN3A,Q8TCU5,ChemblInteractions,MEMANTINE HYDROCHLORIDE,CHEMBL1699,181458
GRIN3A,Q8TCU5,ChemblInteractions,ESKETAMINE,CHEMBL395091,182137
GRIN3A,Q8TCU5,TdgClinicalTrial,CNS-5161,CHEMBL41306,192711
GRIN3A,Q8TCU5,ChemblInteractions,CNS-5161,CHEMBL41306,192711
GRIN3A,Q8TCU5,TdgClinicalTrial,LATREPIRDINE,CHEMBL589390,197033
GRIN3A,Q8TCU5,ChemblInteractions,NEBOGLAMINE,CHEMBL1255840,3074827
GRIN3A,Q8TCU5,TEND,DEXTROMETHORPHAN,CHEMBL52440,5360696
GRIN3A,Q8TCU5,TdgClinicalTrial,DEXTROMETHORPHAN,CHEMBL52440,5360696
GRIN3A,Q8TCU5,ChemblInteractions,RALFINAMIDE,CHEMBL2107771,5745207
GRIN3A,Q8TCU5,TdgClinicalTrial,NERAMEXANE,CHEMBL2110954,6433106
GRIN3A,Q8TCU5,TdgClinicalTrial,LANICEMINE,CHEMBL467084,9794203
GRIN3A,Q8TCU5,ChemblInteractions,LANICEMINE,CHEMBL467084,9794203
GRIN3A,Q8TCU5,ChemblInteractions,GW468816,CHEMBL1207366,10303232
GRIN3A,Q8TCU5,ChemblInteractions,NERAMEXANE MESYLATE,CHEMBL2106798,11425584
GRIN3A,Q8TCU5,ChemblInteractions,RAPASTINEL,CHEMBL3544917,14539800
GRIN3A,Q8TCU5,ChemblInteractions,ESKETAMINE HYDROCHLORIDE,CHEMBL2364609,44632368
GRIN3A,Q8TCU5,TdgClinicalTrial,ESKETAMINE HYDROCHLORIDE,CHEMBL2364609,44632368
GRIN3A,Q8TCU5,ChemblInteractions,APIMOSTINEL,CHEMBL3989872,71249967
TRPM4,Q8TD43,GuideToPharmacology,SPERMINE,CHEMBL23194,1103
TRPM4,Q8TD43,GuideToPharmacology,CLOTRIMAZOLE,CHEMBL104,2812
TRPM4,Q8TD43,GuideToPharmacology,ADENOSINE TRIPHOSPHATE,CHEMBL14249,5957
TRPM4,Q8TD43,GuideToPharmacology,ADENOSINE DIPHOSPHATE,CHEMBL14830,6022
TRPM4,Q8TD43,GuideToPharmacology,ADENOSINE,CHEMBL477,60961
BRSK1,Q8TDC3,DTC,SP-600125,CHEMBL1725279,8515
BRSK1,Q8TDC3,DTC,GEFITINIB,CHEMBL939,123631
BRSK1,Q8TDC3,DTC,ALSTERPAULLONE,CHEMBL50894,5005498
BRSK1,Q8TDC3,DTC,TOZASERTIB,CHEMBL572878,5494449
BRSK1,Q8TDC3,DTC,CYC-116,CHEMBL482967,6420138
BRSK1,Q8TDC3,DTC,OSI-632,CHEMBL253969,9811611
BRSK1,Q8TDC3,DTC,GW843682X,CHEMBL514499,9826308
BRSK1,Q8TDC3,DTC,SOTRASTAURIN,CHEMBL565612,10296883
BRSK1,Q8TDC3,DTC,LINIFANIB,CHEMBL223360,11485656
BRSK1,Q8TDC3,DTC,PF-00562271,CHEMBL1084546,11713159
BRSK1,Q8TDC3,DTC,CHEMBL225519,CHEMBL225519,11715767
BRSK1,Q8TDC3,DTC,TAE-684,CHEMBL509032,16038120
BRSK1,Q8TDC3,DTC,GW441756X,CHEMBL1516890,16219401
BRSK1,Q8TDC3,DTC,ALISERTIB,CHEMBL483158,24771867
BRSK1,Q8TDC3,DTC,SNS-314,CHEMBL482767,24995524
BRSK1,Q8TDC3,DTC,ILORASERTIB,CHEMBL1980297,46207586
BRSK1,Q8TDC3,DTC,CENISERTIB,CHEMBL1967878,49830398
BRSK1,Q8TDC3,GuideToPharmacology,CHEMBL2203843,CHEMBL2203843,54758482
BRSK1,Q8TDC3,DTC,DOVITINIB,CHEMBL522892,135398510
BRSK1,Q8TDC3,DTC,RG-1530,CHEMBL1980391,135398512
MCOLN3,Q8TDD5,DTC,ARECOLINE HYDROBROMIDE,CHEMBL449209,9301
MCOLN3,Q8TDD5,DTC,CHEMBL584031,CHEMBL584031,651524
MCOLN3,Q8TDD5,DTC,CHEMBL601135,CHEMBL601135,950649
MCOLN3,Q8TDD5,DTC,CHEMBL548708,CHEMBL548708,2745583
MCOLN3,Q8TDD5,DTC,BUTACLAMOL HYDROCHLORIDE,CHEMBL1256753,6852400
KCNV2,Q8TDN2,ChemblInteractions,DALFAMPRIDINE,CHEMBL284348,1727
KCNV2,Q8TDN2,ChemblInteractions,GUANIDINE HYDROCHLORIDE,CHEMBL1200728,5742
KCNV2,Q8TDN2,ChemblInteractions,TEDISAMIL,CHEMBL2111110,65825
KCNV2,Q8TDN2,ChemblInteractions,NERISPIRDINE,CHEMBL2107762,3081185
HCAR2,Q8TDS4,DTC,NIACIN,CHEMBL573,938
HCAR2,Q8TDS4,TdgClinicalTrial,NIACIN,CHEMBL573,938
HCAR2,Q8TDS4,TEND,MEPENZOLATE,CHEMBL524004,4057
HCAR2,Q8TDS4,TdgClinicalTrial,MEPENZOLATE,CHEMBL524004,4057
HCAR2,Q8TDS4,GuideToPharmacology,ACIFRAN,CHEMBL278488,51576
HCAR2,Q8TDS4,DTC,ACIFRAN,CHEMBL278488,51576
HCAR2,Q8TDS4,GuideToPharmacology,ACIPIMOX,CHEMBL345714,5310993
HCAR2,Q8TDS4,TTD,CHEMBL456145,CHEMBL456145,11159621
HCAR2,Q8TDS4,TTD,SCH-900271,CHEMBL2036958,56950369
GPBAR1,Q8TDU6,DTC,LITHOCHOLIC ACID,CHEMBL1478,9903
GPBAR1,Q8TDU6,DTC,CHENODIOL,CHEMBL240597,10133
GPBAR1,Q8TDU6,DTC,URSODIOL,CHEMBL1551,31401
GPBAR1,Q8TDU6,DTC,TAUROLITHOCHOLIC ACID,CHEMBL408701,439763
GPBAR1,Q8TDU6,DTC,CHEMBL583611,CHEMBL583611,17755103
GPR119,Q8TDV5,TTD,SITAGLIPTIN,CHEMBL1422,4369359
GPR119,Q8TDV5,GuideToPharmacology,OLEOYL DOPAMINE,CHEMBL250711,5282106
GPR119,Q8TDV5,GuideToPharmacology,OLVANIL,CHEMBL76903,5311093
GPR119,Q8TDV5,GuideToPharmacology,ADP-597,CHEMBL1951032,11691484
GPR119,Q8TDV5,TTD,GSK-1292263,CHEMBL3187503,24996872
GPR119,Q8TDV5,GuideToPharmacology,MBX-2982,CHEMBL3260505,25025505
GPR119,Q8TDV5,TdgClinicalTrial,MBX-2982,CHEMBL3260505,25025505
GPR119,Q8TDV5,TTD,BMS-903452,CHEMBL3338194,53477157
ELP5,Q8TE02,PharmGKB,METHYLPHENIDATE,CHEMBL796,4158
DOT1L,Q8TEK3,PharmGKB,CANDESARTAN,CHEMBL1016,2541
DOT1L,Q8TEK3,PharmGKB,HYDROCHLOROTHIAZIDE,CHEMBL435,3639
DOT1L,Q8TEK3,GuideToPharmacology,PINOMETOSTAT,CHEMBL3414626,57345410
PARD3B,Q8TEW8,PharmGKB,FLUOROURACIL,CHEMBL185,3385
IPO4,Q8TEX9,TdgClinicalTrial,ENMD-981693,CHEMBL52885,5327686
LRRC15,Q8TF66,PharmGKB,ATENOLOL,CHEMBL24,2249
LRRC15,Q8TF66,PharmGKB,HYDROCHLOROTHIAZIDE,CHEMBL435,3639
LRRC15,Q8TF66,PharmGKB,METOPROLOL,CHEMBL13,4171
HASPIN,Q8TF76,GuideToPharmacology,SGI-1776,CHEMBL1952329,24795070
GRK7,Q8WTQ7,GuideToPharmacology,BALANOL,CHEMBL60254,5287736
SETD7,Q8WTS6,DTC,EOSIN,CHEMBL408917,27020
SETD7,Q8WTS6,DTC,SINEFUNGIN,CHEMBL1214186,65482
SCARB1,Q8WTV0,PharmGKB,FENOFIBRATE,CHEMBL672,3339
SCARB1,Q8WTV0,PharmGKB,RIBAVIRIN,CHEMBL1643,37542
SCARB1,Q8WTV0,PharmGKB,ATORVASTATIN,CHEMBL1487,60823
CHPT1,Q8WUD6,PharmGKB,LAMIVUDINE,CHEMBL141,3877
PPP1R13L,Q8WUF5,PharmGKB,GEMCITABINE,CHEMBL888,60750
CHURC1,Q8WUH1,PharmGKB,METHYLPHENIDATE,CHEMBL796,4158
HDAC7,Q8WUI4,DTC,BUTANOIC ACID,CHEMBL14227,264
HDAC7,Q8WUI4,ChemblInteractions,TACEDINALINE,CHEMBL235191,2746
HDAC7,Q8WUI4,DTC,TACEDINALINE,CHEMBL235191,2746
HDAC7,Q8WUI4,ChemblInteractions,TACEDINALINE,CHEMBL235191,2746
HDAC7,Q8WUI4,DTC,VALPROIC ACID,CHEMBL109,3121
HDAC7,Q8WUI4,DTC,HINOKITIOL,CHEMBL48310,3611
HDAC7,Q8WUI4,DTC,ENTINOSTAT,CHEMBL27759,4261
HDAC7,Q8WUI4,ChemblInteractions,ENTINOSTAT,CHEMBL27759,4261
HDAC7,Q8WUI4,ChemblInteractions,ENTINOSTAT,CHEMBL27759,4261
HDAC7,Q8WUI4,DTC,PHENYLBUTANOIC ACID,CHEMBL1469,4775
HDAC7,Q8WUI4,DTC,SUBEROHYDROXAMIC ACID,CHEMBL320497,5173
HDAC7,Q8WUI4,GuideToPharmacology,SCRIPTAID,CHEMBL96051,5186
HDAC7,Q8WUI4,DTC,SCRIPTAID,CHEMBL96051,5186
HDAC7,Q8WUI4,DTC,VORINOSTAT,CHEMBL98,5311
HDAC7,Q8WUI4,MyCancerGenome,VORINOSTAT,CHEMBL98,5311
HDAC7,Q8WUI4,TALC,VORINOSTAT,CHEMBL98,5311
HDAC7,Q8WUI4,DTC,CHEMBL1650245,CHEMBL1650245,27049
HDAC7,Q8WUI4,DTC,DAUNORUBICIN,CHEMBL178,30323
HDAC7,Q8WUI4,DTC,COLFORSIN,CHEMBL52606,47936
HDAC7,Q8WUI4,TALC,AN-9,CHEMBL100014,60748
HDAC7,Q8WUI4,DTC,PHENYLBUTYRYLHYDROXAMIC ACID,CHEMBL55895,279980
HDAC7,Q8WUI4,DTC,BUTYRYLHYDROXAMIC ACID,CHEMBL1672332,419176
HDAC7,Q8WUI4,ChemblInteractions,ROMIDEPSIN,CHEMBL343448,5352062
HDAC7,Q8WUI4,MyCancerGenome,ROMIDEPSIN,CHEMBL343448,5352062
HDAC7,Q8WUI4,GuideToPharmacology,ROMIDEPSIN,CHEMBL343448,5352062
HDAC7,Q8WUI4,TdgClinicalTrial,ROMIDEPSIN,CHEMBL343448,5352062
HDAC7,Q8WUI4,ChemblInteractions,ROMIDEPSIN,CHEMBL343448,5352062
HDAC7,Q8WUI4,DTC,CHEMBL117487,CHEMBL117487,6437068
HDAC7,Q8WUI4,GuideToPharmacology,DACINOSTAT,CHEMBL356066,6445533
HDAC7,Q8WUI4,DTC,APICIDIN,CHEMBL430060,6918328
HDAC7,Q8WUI4,MyCancerGenome,BELINOSTAT,CHEMBL408513,6918638
HDAC7,Q8WUI4,TALC,BELINOSTAT,CHEMBL408513,6918638
HDAC7,Q8WUI4,GuideToPharmacology,BELINOSTAT,CHEMBL408513,6918638
